label,query,mask,ambigous_word
meisten488,Am meisten ausgeprägt sind diese Ängste demnach bei den 51 - bis 60 - jährigen .,diese Ängste,meisten
Am488,Am meisten ausgeprägt ist das Problem laut BDS bei den Firmen zwischen 5 und 50 Mitarbeitern .,ausgeprägt,Am
meisten488,Am meisten ausgeprägt ist das Problem laut BDS bei den Firmen zwischen 5 und 50 Mitarbeitern .,ausgeprägt,meisten
Am488,Am meisten ausgeprägt ist das Problem laut BDS bei den Firmen zwischen 5 und 50 Mitarbeitern .,das Problem,Am
meisten488,Am meisten ausgeprägt ist das Problem laut BDS bei den Firmen zwischen 5 und 50 Mitarbeitern .,das Problem,meisten
am492,""" Die ganze "" "" "" "" Schuld und Strafe "" "" "" "" – Diskussion , die Unklarheit über Glaube und Jenseits wurde dahin verlegt , wo sie am wenigsten anrichten kann – ins ungewisse Jenseits , in die Nicht - Zeit hinter dem Tod . """,sie,am
wenigsten492,""" Die ganze "" "" "" "" Schuld und Strafe "" "" "" "" – Diskussion , die Unklarheit über Glaube und Jenseits wurde dahin verlegt , wo sie am wenigsten anrichten kann – ins ungewisse Jenseits , in die Nicht - Zeit hinter dem Tod . """,sie,wenigsten
am492,""" Die ganze "" "" "" "" Schuld und Strafe "" "" "" "" – Diskussion , die Unklarheit über Glaube und Jenseits wurde dahin verlegt , wo sie am wenigsten anrichten kann – ins ungewisse Jenseits , in die Nicht - Zeit hinter dem Tod . """,anrichten,am
wenigsten492,""" Die ganze "" "" "" "" Schuld und Strafe "" "" "" "" – Diskussion , die Unklarheit über Glaube und Jenseits wurde dahin verlegt , wo sie am wenigsten anrichten kann – ins ungewisse Jenseits , in die Nicht - Zeit hinter dem Tod . """,anrichten,wenigsten
Am492,"Am wenigsten profitieren jene Eltern und Kinder von dem neuen Gesetz , die das Geld am nötigsten hätten : Menschen , die auf Hartz - IV - Leistungen angewiesen sind .",profitieren,Am
wenigsten492,"Am wenigsten profitieren jene Eltern und Kinder von dem neuen Gesetz , die das Geld am nötigsten hätten : Menschen , die auf Hartz - IV - Leistungen angewiesen sind .",profitieren,wenigsten
Am492,"Am wenigsten profitieren jene Eltern und Kinder von dem neuen Gesetz , die das Geld am nötigsten hätten : Menschen , die auf Hartz - IV - Leistungen angewiesen sind .",jene Eltern und Kinder,Am
wenigsten492,"Am wenigsten profitieren jene Eltern und Kinder von dem neuen Gesetz , die das Geld am nötigsten hätten : Menschen , die auf Hartz - IV - Leistungen angewiesen sind .",jene Eltern und Kinder,wenigsten
Am492,"Am wenigsten profitieren jene Eltern und Kinder von dem neuen Gesetz , die das Geld am nötigsten hätten : Menschen , die auf Hartz - IV - Leistungen angewiesen sind .",", die das Geld am nötigsten hätten",Am
wenigsten492,"Am wenigsten profitieren jene Eltern und Kinder von dem neuen Gesetz , die das Geld am nötigsten hätten : Menschen , die auf Hartz - IV - Leistungen angewiesen sind .",", die das Geld am nötigsten hätten",wenigsten
am492,"Aber ausgerechnet Menschen , die am wenigsten verdienen , sind besonders häufig zu dieser unsichtbaren , unbezahlten Extraschicht der Emotional Labour verpflichtet : Kellnerinnen , die das Lächeln morgens gemeinsam mit dem Lippenstift auftragen .",die,am
wenigsten492,"Aber ausgerechnet Menschen , die am wenigsten verdienen , sind besonders häufig zu dieser unsichtbaren , unbezahlten Extraschicht der Emotional Labour verpflichtet : Kellnerinnen , die das Lächeln morgens gemeinsam mit dem Lippenstift auftragen .",die,wenigsten
am492,"Aber ausgerechnet Menschen , die am wenigsten verdienen , sind besonders häufig zu dieser unsichtbaren , unbezahlten Extraschicht der Emotional Labour verpflichtet : Kellnerinnen , die das Lächeln morgens gemeinsam mit dem Lippenstift auftragen .",verdienen,am
wenigsten492,"Aber ausgerechnet Menschen , die am wenigsten verdienen , sind besonders häufig zu dieser unsichtbaren , unbezahlten Extraschicht der Emotional Labour verpflichtet : Kellnerinnen , die das Lächeln morgens gemeinsam mit dem Lippenstift auftragen .",verdienen,wenigsten
am492,Hier dürfte sich am wenigsten ändern im Vergleich zum aktuellen Kurs der großen Koalition :,ändern,am
wenigsten492,Hier dürfte sich am wenigsten ändern im Vergleich zum aktuellen Kurs der großen Koalition :,ändern,wenigsten
Am492,Am wenigsten erhielten an diesem Spieltag wieder mal die Wolfsburger .,erhielten,Am
wenigsten492,Am wenigsten erhielten an diesem Spieltag wieder mal die Wolfsburger .,erhielten,wenigsten
Am492,Am wenigsten erhielten an diesem Spieltag wieder mal die Wolfsburger .,die Wolfsburger,Am
wenigsten492,Am wenigsten erhielten an diesem Spieltag wieder mal die Wolfsburger .,die Wolfsburger,wenigsten
am492,"Bei so viel grundsympathischem gesellschaftlichem Verantwortungsbewusstsein kann man sich ja kaum entscheiden , wem man den Titel am wenigsten gönnt .",man,am
wenigsten492,"Bei so viel grundsympathischem gesellschaftlichem Verantwortungsbewusstsein kann man sich ja kaum entscheiden , wem man den Titel am wenigsten gönnt .",man,wenigsten
am492,"Bei so viel grundsympathischem gesellschaftlichem Verantwortungsbewusstsein kann man sich ja kaum entscheiden , wem man den Titel am wenigsten gönnt .",gönnt,am
wenigsten492,"Bei so viel grundsympathischem gesellschaftlichem Verantwortungsbewusstsein kann man sich ja kaum entscheiden , wem man den Titel am wenigsten gönnt .",gönnt,wenigsten
am492,"Tag und Nacht beteten sie herunter , dass die beste Regierung diejenige ist , die am wenigsten regiert und nichts kostet .",die,am
wenigsten492,"Tag und Nacht beteten sie herunter , dass die beste Regierung diejenige ist , die am wenigsten regiert und nichts kostet .",die,wenigsten
am492,"Tag und Nacht beteten sie herunter , dass die beste Regierung diejenige ist , die am wenigsten regiert und nichts kostet .",regiert,am
wenigsten492,"Tag und Nacht beteten sie herunter , dass die beste Regierung diejenige ist , die am wenigsten regiert und nichts kostet .",regiert,wenigsten
am492,"Daß er ein Christ war , ist gewiß , denn er empfing das Sakrament von Dr . Pierson , und in seiner Beichte bei Dr . John Cosins auf seinem ( wie er glaubte ) Sterbebett erklärte er , daß ihm die Religion der Kirche von England am meisten von allen zusage .",die Religion der Kirche von England,am
meisten492,"Daß er ein Christ war , ist gewiß , denn er empfing das Sakrament von Dr . Pierson , und in seiner Beichte bei Dr . John Cosins auf seinem ( wie er glaubte ) Sterbebett erklärte er , daß ihm die Religion der Kirche von England am meisten von allen zusage .",die Religion der Kirche von England,meisten
am492,"Daß er ein Christ war , ist gewiß , denn er empfing das Sakrament von Dr . Pierson , und in seiner Beichte bei Dr . John Cosins auf seinem ( wie er glaubte ) Sterbebett erklärte er , daß ihm die Religion der Kirche von England am meisten von allen zusage .",von allen,am
meisten492,"Daß er ein Christ war , ist gewiß , denn er empfing das Sakrament von Dr . Pierson , und in seiner Beichte bei Dr . John Cosins auf seinem ( wie er glaubte ) Sterbebett erklärte er , daß ihm die Religion der Kirche von England am meisten von allen zusage .",von allen,meisten
am492,"Daß er ein Christ war , ist gewiß , denn er empfing das Sakrament von Dr . Pierson , und in seiner Beichte bei Dr . John Cosins auf seinem ( wie er glaubte ) Sterbebett erklärte er , daß ihm die Religion der Kirche von England am meisten von allen zusage .",zusage,am
meisten492,"Daß er ein Christ war , ist gewiß , denn er empfing das Sakrament von Dr . Pierson , und in seiner Beichte bei Dr . John Cosins auf seinem ( wie er glaubte ) Sterbebett erklärte er , daß ihm die Religion der Kirche von England am meisten von allen zusage .",zusage,meisten
am492,"Sobald er es sich – nach dem Umzug von Essen nach Paderborn – leisten konnte , überließ er diese Arbeit jener Spezies Mensch , die er am meisten von allen achtet : dem deutschen Facharbeiter und Meister .",er,am
meisten492,"Sobald er es sich – nach dem Umzug von Essen nach Paderborn – leisten konnte , überließ er diese Arbeit jener Spezies Mensch , die er am meisten von allen achtet : dem deutschen Facharbeiter und Meister .",er,meisten
am492,"Sobald er es sich – nach dem Umzug von Essen nach Paderborn – leisten konnte , überließ er diese Arbeit jener Spezies Mensch , die er am meisten von allen achtet : dem deutschen Facharbeiter und Meister .",von allen,am
meisten492,"Sobald er es sich – nach dem Umzug von Essen nach Paderborn – leisten konnte , überließ er diese Arbeit jener Spezies Mensch , die er am meisten von allen achtet : dem deutschen Facharbeiter und Meister .",von allen,meisten
am492,"Sobald er es sich – nach dem Umzug von Essen nach Paderborn – leisten konnte , überließ er diese Arbeit jener Spezies Mensch , die er am meisten von allen achtet : dem deutschen Facharbeiter und Meister .",achtet,am
meisten492,"Sobald er es sich – nach dem Umzug von Essen nach Paderborn – leisten konnte , überließ er diese Arbeit jener Spezies Mensch , die er am meisten von allen achtet : dem deutschen Facharbeiter und Meister .",achtet,meisten
am492,"Das ist vielleicht der Dirigent , den ich am meisten bewundere von allen Dirigenten , die ich gehört und gesehen habe .",ich,am
meisten492,"Das ist vielleicht der Dirigent , den ich am meisten bewundere von allen Dirigenten , die ich gehört und gesehen habe .",ich,meisten
am492,"Das ist vielleicht der Dirigent , den ich am meisten bewundere von allen Dirigenten , die ich gehört und gesehen habe .",bewundere,am
meisten492,"Das ist vielleicht der Dirigent , den ich am meisten bewundere von allen Dirigenten , die ich gehört und gesehen habe .",bewundere,meisten
am492,"Das ist vielleicht der Dirigent , den ich am meisten bewundere von allen Dirigenten , die ich gehört und gesehen habe .","von allen Dirigenten , die ich gehört und gesehen habe",am
meisten492,"Das ist vielleicht der Dirigent , den ich am meisten bewundere von allen Dirigenten , die ich gehört und gesehen habe .","von allen Dirigenten , die ich gehört und gesehen habe",meisten
am492,"Wer schwitzt als Erstes , wer schwitzt am meisten , wer schwitzt am sichtbarsten ?",wer,am
meisten492,"Wer schwitzt als Erstes , wer schwitzt am meisten , wer schwitzt am sichtbarsten ?",wer,meisten
am492,"Wer schwitzt als Erstes , wer schwitzt am meisten , wer schwitzt am sichtbarsten ?",schwitzt,am
meisten492,"Wer schwitzt als Erstes , wer schwitzt am meisten , wer schwitzt am sichtbarsten ?",schwitzt,meisten
am492,In welcher Weise gehen am meisten Wertsachen verloren ?,gehen,am
meisten492,In welcher Weise gehen am meisten Wertsachen verloren ?,gehen,meisten
am492,In welcher Weise gehen am meisten Wertsachen verloren ?,Wertsachen,am
meisten492,In welcher Weise gehen am meisten Wertsachen verloren ?,Wertsachen,meisten
am492,In welcher Weise gehen am meisten Wertsachen verloren ?,verloren,am
meisten492,In welcher Weise gehen am meisten Wertsachen verloren ?,verloren,meisten
am492,"Dortmund , Freiburg und Bremen erhielten am meisten .","Dortmund , Freiburg und Bremen",am
meisten492,"Dortmund , Freiburg und Bremen erhielten am meisten .","Dortmund , Freiburg und Bremen",meisten
am492,"Dortmund , Freiburg und Bremen erhielten am meisten .",erhielten,am
meisten492,"Dortmund , Freiburg und Bremen erhielten am meisten .",erhielten,meisten
am492,"Vielleicht also , und das schmerzt am meisten , haben wir uns doch in ihm getäuscht .",das,am
meisten492,"Vielleicht also , und das schmerzt am meisten , haben wir uns doch in ihm getäuscht .",das,meisten
am492,"Vielleicht also , und das schmerzt am meisten , haben wir uns doch in ihm getäuscht .",schmerzt,am
meisten492,"Vielleicht also , und das schmerzt am meisten , haben wir uns doch in ihm getäuscht .",schmerzt,meisten
am492,"Wer von Bekannten kauft , bekommt die Droge am günstigsten , das Internet ist schon teurer , Straßenkunden bezahlen am meisten .",Straßenkunden,am
meisten492,"Wer von Bekannten kauft , bekommt die Droge am günstigsten , das Internet ist schon teurer , Straßenkunden bezahlen am meisten .",Straßenkunden,meisten
am492,"Wer von Bekannten kauft , bekommt die Droge am günstigsten , das Internet ist schon teurer , Straßenkunden bezahlen am meisten .",bezahlen,am
meisten492,"Wer von Bekannten kauft , bekommt die Droge am günstigsten , das Internet ist schon teurer , Straßenkunden bezahlen am meisten .",bezahlen,meisten
am492,"Die Bevölkerung würde sich wohl eher heute als morgen auf die Deeskalationszonen einlassen , denn sie leidet am meisten unter den Kämpfen .",sie,am
meisten492,"Die Bevölkerung würde sich wohl eher heute als morgen auf die Deeskalationszonen einlassen , denn sie leidet am meisten unter den Kämpfen .",sie,meisten
am492,"Die Bevölkerung würde sich wohl eher heute als morgen auf die Deeskalationszonen einlassen , denn sie leidet am meisten unter den Kämpfen .",leidet,am
meisten492,"Die Bevölkerung würde sich wohl eher heute als morgen auf die Deeskalationszonen einlassen , denn sie leidet am meisten unter den Kämpfen .",leidet,meisten
am492,"Ärzte profitieren am meisten , Sozialarbeiter am wenigsten",Ärzte,am
meisten492,"Ärzte profitieren am meisten , Sozialarbeiter am wenigsten",Ärzte,meisten
am492,"Ärzte profitieren am meisten , Sozialarbeiter am wenigsten",profitieren,am
meisten492,"Ärzte profitieren am meisten , Sozialarbeiter am wenigsten",profitieren,meisten
am492,""" Das nervt am meisten "" "" "" "" , sagt Anne - Kathrin . """,Das,am
meisten492,""" Das nervt am meisten "" "" "" "" , sagt Anne - Kathrin . """,Das,meisten
am492,""" Das nervt am meisten "" "" "" "" , sagt Anne - Kathrin . """,nervt,am
meisten492,""" Das nervt am meisten "" "" "" "" , sagt Anne - Kathrin . """,nervt,meisten
am492,""" "" Es ist so schwierig , aus der Ferne zu sehen , dass die Menschen , die du am meisten liebst , Hunger leiden "" "" , sagt er .",du,am
meisten492,""" "" Es ist so schwierig , aus der Ferne zu sehen , dass die Menschen , die du am meisten liebst , Hunger leiden "" "" , sagt er .",du,meisten
am492,""" "" Es ist so schwierig , aus der Ferne zu sehen , dass die Menschen , die du am meisten liebst , Hunger leiden "" "" , sagt er .",liebst,am
meisten492,""" "" Es ist so schwierig , aus der Ferne zu sehen , dass die Menschen , die du am meisten liebst , Hunger leiden "" "" , sagt er .",liebst,meisten
am492,Frage : Was hat Sie bei Ihren Forschungen am meisten erstaunt ?,Was,am
meisten492,Frage : Was hat Sie bei Ihren Forschungen am meisten erstaunt ?,Was,meisten
am492,Frage : Was hat Sie bei Ihren Forschungen am meisten erstaunt ?,hat,am
meisten492,Frage : Was hat Sie bei Ihren Forschungen am meisten erstaunt ?,hat,meisten
am492,Frage : Was hat Sie bei Ihren Forschungen am meisten erstaunt ?,erstaunt,am
meisten492,Frage : Was hat Sie bei Ihren Forschungen am meisten erstaunt ?,erstaunt,meisten
am492,"Im ausgehenden Jahr musste die CDU gleich mehrere schmerzliche Landtagswahlniederlagen hinnehmen , etwa in Mecklenburg - Vorpommern , die Umfragewerte brachen ein – und , was natürlich am meisten weh tut :",was,am
meisten492,"Im ausgehenden Jahr musste die CDU gleich mehrere schmerzliche Landtagswahlniederlagen hinnehmen , etwa in Mecklenburg - Vorpommern , die Umfragewerte brachen ein – und , was natürlich am meisten weh tut :",was,meisten
am492,"Im ausgehenden Jahr musste die CDU gleich mehrere schmerzliche Landtagswahlniederlagen hinnehmen , etwa in Mecklenburg - Vorpommern , die Umfragewerte brachen ein – und , was natürlich am meisten weh tut :",weh tut,am
meisten492,"Im ausgehenden Jahr musste die CDU gleich mehrere schmerzliche Landtagswahlniederlagen hinnehmen , etwa in Mecklenburg - Vorpommern , die Umfragewerte brachen ein – und , was natürlich am meisten weh tut :",weh tut,meisten
